Store ID,Store Name,Address,City,County,Zip Code,Store Location,Store_Segment,CLV,Frequency
6186,Save More Super Market / Davenport,"6723 NORTHWEST BOULEVARD, UNIT 2",Davenport,Scott,52806.0,POINT (-90.60986 41.58956),,,
6230,Brew #1 West Lake General Store / Storm Lake,6087 IOWA 110,Storm Lake,Buena Vista,50588.0,POINT (-95.23977 42.63326),Rising Stars,21177.760000000002,21.42857142857143
5641,Casey'S General Store #1729 / Arlington,400 PARRIOTT ST,Aplington,Butler,50604.0,POINT (-92.87502 42.58402),Rising Stars,29135.819999999996,28.57142857142857
2722,Hy-Vee Gas #5 / Davenport,2353 W LOCUST ST,Davenport,Scott,52804.0,POINT (-90.61221 41.53819),At-Risk Accounts,8854.14,6.151419558359621
6062,Karls Grocery / Edgewood,101 W MADISON,Edgewood,Iowa,52042.0,POINT (-91.4015 42.64535),At-Risk Accounts,26728.100000000002,40.27624309392265
2837,Cvs Pharmacy #8544 / Waterloo,1825 E. SAN MARNAN DRIVE,Waterloo,Black Hawk,50702.0,POINT (-92.32131 42.4671),Rising Stars,15245.639999999998,11.29032258064516
5823,Casey'S General Store #2431 / Sioux Center,8 7TH ST NE,Sioux Center,Sioux,51250.0,POINT (-96.17541 43.08429),At-Risk Accounts,42318.68000000001,44.51298701298701
4989,Casey'S General Store #3322 / Iowa City,1904 BROADWAY ST,Iowa City,Johnson,52240.0,POINT (-91.52049 41.64067),Rising Stars,32537.72,31.01123595505618
5994,Hawkeye Smoke And Liquor / Iowa City,108 E. COLLEGE ST,Iowa City,Johnson,52240.0,POINT (-91.5342 41.65896),Champions,129260.21000000002,104.91379310344828
6247,Mini Mart #3 / Charles City,1200 N GRAND AVE,Charles City,Floyd,50616.0,POINT (-92.67254 43.07529),At-Risk Accounts,2411.03,33.0
5961,Casey'S General Store #63 / Rock Rapids,709 1ST AVE,Rock Rapids,Lyon,51246.0,POINT (-96.17487 43.4319),,,
5294,Yesway Store # 10022/ Waterloo,1976 FRANKLIN ST,Waterloo,Black Hawk,50703.0,POINT (-92.31511 42.49538),At-Risk Accounts,6260.14,7.181467181467182
6138,Urban Fuel Express / Iowa City,2580 MOSS RIDGE RD,Iowa City,Johnson,52240.0,POINT (-91.49585 41.69328),At-Risk Accounts,2178.43,
9002,Mississippi River Distillery - Leclaire,303 N CODY RD,Leclaire,Scott,52753.0,POINT (-90.3436 41.59973),,,
6181,Hy-Vee Gas #2 / Coralville,3290 CROSSPARK ROAD,Coralville,Johnson,52241.0,POINT (-91.60636 41.71868),At-Risk Accounts,19173.34,22.97142857142857
5755,Casey'S General Store #0007 / Ottumwa,1001 E MAIN ST,Ottumwa,Wapello,52501.0,POINT (-92.4017 41.01069),Champions,76448.08,113.82857142857144
6157,Okoboji Gas Company / Milford,2098 HWY 86,Milford,Dickinson,51351.0,POINT (-95.17827 43.34405),At-Risk Accounts,17420.13,12.771428571428572
5418,Casey'S General Store # 2780/Cedar Rapids,5555 EDGEWOOD RD NE,Cedar Rapids,Linn,52411.0,POINT (-91.70137 42.03402),Rising Stars,46058.15,41.51260504201681
5837,Casey'S General Store #2681 / Okoboji,1802 HWY 71 N,Okoboji,Dickinson,51355.0,POINT (-95.1272 43.39208),At-Risk Accounts,28468.94,32.32142857142858
5379,Yesway Store # 1036/ Kanawha,102 NORTH MAIN STREET,Kanawha,Hancock,50447.0,POINT (-93.79318 42.9343),At-Risk Accounts,15140.92,14.610389610389609
6200,Hy-Vee C Store / Mt. Pleasant,1702 EAST WASHINGTON STREET,Mount Pleasant,Henry,52641.0,POINT (-91.52836 40.96218),At-Risk Accounts,1563.0799999999997,2.4489795918367343
6114,Stan'S Corner / Lake Park,301 N MARKET STREET,Lake Park,Dickinson,51347.0,POINT (-95.32064 43.45607),At-Risk Accounts,6428.200000000001,6.109422492401216
5392,Casey'S General Store # 1861/ Bondurant,1455 GRANT STREET SOUTH,Bondurant,Polk,50035.0,POINT (-93.46331 41.6886),Rising Stars,34374.28,32.6123595505618
6300,Southgate Wine & Spirits / Ames,110 AIRPORT ROAD,Ames,Story,50010.0,POINT (-93.61078 42.00106),At-Risk Accounts,5300.7300000000005,45.28846153846154
4428,Kum & Go #200 / Ames,4510 MORTENSEN RD,Ames,Story,50014.0,POINT (-93.67956 42.01212),Loyal Giants,75134.27,231.8258426966292
5921,Casey'S General Store #2099 / Clive,2250 WOODLANDS PKWY,Clive,Polk,50325.0,POINT (-93.80082 41.61444),At-Risk Accounts,25683.739999999998,24.94082840236686
6011,Casey'S General Store #2437 / Mason City,2701 19TH ST SW,Mason City,Cerro Gordo,50401.0,POINT (-93.24101 43.13379),At-Risk Accounts,36639.77999999999,34.72303206997084
6003,Casey'S General Store #2298 / Ames,428 LINCOLN WAY,Ames,Story,50010.0,POINT (-93.61659 42.02292),At-Risk Accounts,44182.34,39.43820224719101
4515,Casey'S General Store #1588 / Dows,2721 DOWS WILLIAMS RD,Dows,Wright,50071.0,POINT (-93.50899 42.65669),At-Risk Accounts,14096.94,16.306620209059233
5778,Casey'S General Store #2474 / Huxley,104 N HWY 69,Huxley,Story,50124.0,POINT (-93.60053 41.89277),Rising Stars,47005.57000000001,53.46704871060172
6170,Casey'S General Store #4 / Des Moines,6565 NW 6TH DR,Des Moines,Polk,50313.0,POINT (-93.62959 41.67966),Champions,49870.76,57.10526315789473
6167,Speedee Mart 1515 / Council Bluffs,2301 S 24TH ST,Council Bluffs,Pottawattamie,51501.0,POINT (-95.87853 41.23908),Rising Stars,22059.5,27.755102040816325
10021,World Class Liquor And Tobacco / Bondurant,96 PAINE CIRCLE SE 1 & 2,Bondurant,Polk,50035.0,POINT (-93.44951 41.69891),At-Risk Accounts,10357.73,100.16129032258064
4798,Walgreens #05721 / Des Moines,3140 SE 14TH ST,Des Moines,Polk,50320.0,POINT (-93.59683 41.55602),,1480.44,12.0
5809,Casey'S General Store #26 / Perry,2617 WILLIS AVE,Perry,Dallas,50220.0,POINT (-94.08597 41.83845),At-Risk Accounts,1491.14,17.0
4537,Casey'S General Store #1834 / Leon,401 NW CHURCH ST,Leon,Decatur,50144.0,POINT (-93.74789 40.74218),Rising Stars,37246.87,31.875000000000004
4056,Target Store T-0860 / West Burlington,525 S GEAR AVE,West Burlington,Des Moines,52655.0,POINT (-91.16999 40.82123),At-Risk Accounts,18257.4,9.736842105263158
5811,Casey'S General Store #2629 / Riverside,200 E 1ST ST,Riverside,Washington,52327.0,POINT (-91.5783 41.48002),Rising Stars,31413.660000000003,21.606648199445985
4513,Casey'S General Store #1144 / Polk City,1100 S 3RD ST,Polk City,Polk,50226.0,POINT (-93.71774 41.76389),Champions,63244.02999999999,96.3157894736842
5182,Kwik Shop #595  /  W Broadway,1749 W BROADWAY,Council Bluffs,Pottawattamie,51501.0,POINT (-95.87013 41.26145),,,
5991,Casey'S General Store #1827 / Knoxville,1007 N LINCOLN ST,Knoxville,Marion,50138.0,POINT (-93.10948 41.32712),Rising Stars,20364.6,26.392961876832842
5966,Casey'S General Store #22 / Chariton,1421 COURT AVE,Chariton,Lucas,50049.0,POINT (-93.3156 41.01447),,,
2695,Hy-Vee Gas #4 / Des Moines,4701 FLEUR DR,Des Moines,Polk,50321.0,POINT (-93.64496 41.54214),Rising Stars,14561.4,14.680851063829786
5751,Casey'S General Store #2346 / Burlington,2630 SUMMER ST,Burlington,Des Moines,52601.0,POINT (-91.11753 40.78009),Rising Stars,31761.82,26.713483146067414
5967,Casey'S General Store #1728 / Red Oak,1310 N BROADWAY ST,Red Oak,Montgomery,51566.0,POINT (-95.23273 41.01644),Rising Stars,44321.53999999999,94.83870967741935
5576,Casey'S General Store #3449 / Wapello,13410 IA HWY 78,Wapello,Louisa,52653.0,POINT (-91.18502 41.08781),At-Risk Accounts,26058.43,21.527377521613833
4402,Kum & Go #80 / Riverside,1178 ENTERPRISE DR,Riverside,Washington,52327.0,POINT (-91.55455 41.48765),At-Risk Accounts,38529.15,43.735955056179776
5754,Casey'S General Store #2342 / Burlington,3105 WEST AVE,Burlington,Des Moines,52601.0,POINT (-91.14075 40.8004),Loyal Giants,58586.090000000004,42.71186440677966
5841,Sweetwater Spirits - Livermore,405 4TH AVENUE,Livermore,Humboldt,50558.0,POINT (-94.18523 42.86846),At-Risk Accounts,3609.2200000000003,10.45774647887324
2851,Cvs / Pharmacy #10282 / Fort Dodge,2029 5TH AVE SOUTH,Fort Dodge,Webster,50501.0,POINT (-94.17008 42.50112),Rising Stars,4873.62,6.857142857142858
4527,Casey'S General Store #30 / Gilmore City,105 SE FIRST ST,Gilmore City,Humboldt,50541.0,POINT (-94.44175 42.7322),Rising Stars,21305.94,23.421052631578945
10129,Troy Mills / Troy Mills,5913 MAIN ST.,Troy Mills,Linn,52344.0,,At-Risk Accounts,13746.300000000001,11.339285714285715
4712,Walgreens #11942 / Dubuque,345 E 20TH ST,Dubuque,Dubuque,52001.0,POINT (-90.66697 42.5121),Rising Stars,29897.2,30.80357142857143
10121,Big 10 Mart #18 / Davenport,5310 CORPORATE PARK DRIVE,Davenport,Scott,52807.0,POINT (-90.51722 41.57541),At-Risk Accounts,24933.01,82.56198347107438
5746,Casey'S General Store #3037 / Cherokee,1200 N 2ND ST,Cherokee,Cherokee,51012.0,POINT (-95.55235 42.76441),Rising Stars,19630.78,17.780898876404493
3871,Target Store T-0069 / Wdm,1800  35TH ST,West Des Moines,Polk,50266.0,POINT (-93.75118 41.54415),Loyal Giants,78811.81,52.773109243697476
4861,The Station / Cedar Rapids,3645 STONE CREEK CIRCLE SW,Cedar Rapids,Linn,52404.0,POINT (-91.74741 41.94366),Rising Stars,27152.13,52.41379310344828
5156,Casey'S General Store #1020  / Le Cl,210 JONES ST,Le Claire,Scott,52753.0,POINT (-90.34592 41.59857),Rising Stars,23584.67,23.174157303370787
4210,Sichanh Liquor Store,812 FLINDT DR,Storm Lake,Buena Vista,50588.0,POINT (-95.18881 42.64551),At-Risk Accounts,12625.29,11.515151515151516
5647,Yesway #1169 / Storm Lake,1101 LAKE AVE,Storm Lake,Buena Vista,50588.0,POINT (-95.20081 42.65137),,,
5760,Casey'S General Store #72 / Tipton,1107 CEDAR ST,Tipton,Cedar,52772.0,POINT (-91.1284 41.77712),Rising Stars,20163.550000000003,21.320224719101123
6025,Casey'S General Store #3030 / Storm Lake,825 FLINDT DR,Storm Lake,Buena Vista,50588.0,POINT (-95.19057 42.64648),At-Risk Accounts,11363.17,11.645962732919255
10127,Gm Food Mart / Muscatine,1814 E AVE.,Muscatine,Muscatine,52761.0,,Loyal Giants,48573.07,44.69914040114613
4711,Walgreens #06154 / Dubuque,2260 JOHN F KENNEDY RD,Dubuque,Dubuque,52002.0,POINT (-90.72048 42.51138),At-Risk Accounts,7973.4400000000005,14.733727810650887
5376,Casey'S General Store # 2687/ Hawarden,1001 AVE E,Hawarden,Sioux,51023.0,,Rising Stars,28813.17,24.670487106017195
6232,Kwik Star #1154 / Sheldon,1521 PARK STREET,Sheldon,O'Brien,51201.0,POINT (-95.83708 43.18602),Rising Stars,18032.29,16.114285714285714
5972,Casey'S General Store #1623 / Indianola,607 N JEFFERSON WAY,Indianola,Warren,50125.0,POINT (-93.55835 41.36618),At-Risk Accounts,18025.34,17.378048780487806
3652,Discount Liquors Of Ida Grove,604 W 2ND,Ida Grove,Ida,51445.0,POINT (-95.47298 42.34509),At-Risk Accounts,8605.48,13.469387755102042
4714,Walgreens #05943 / Indianola,1000 N JEFFERSON ST,Indianola,Warren,50125.0,POINT (-93.55823 41.35194),Rising Stars,12138.7,18.77551020408163
4365,Kum & Go #222 / West St Grinnell,1002 WEST ST,Grinnell,Poweshiek,50112.0,POINT (-92.72737 41.74512),At-Risk Accounts,25345.73,37.78425655976676
2844,Cvs Pharmacy #8547 / Iowa City,2425 MUSCATINE AVE,Iowa City,Johnson,52240.0,POINT (-91.49987 41.64957),At-Risk Accounts,6183.070000000001,19.78723404255319
5389,Casey'S General Store # 2511/ Cresco,601 2ND AVE. S.W.,Cresco,Howard,52136.0,POINT (-92.12484 43.37111),Rising Stars,23984.11,23.595505617977526
5959,Your Private Bar / Urbandale,3040 104TH ST  STE 3056,Urbandale,Polk,50322.0,POINT (-93.76057 41.6225),,,
9049,Tycoga Vineyard & Winery,2585 195TH ST,Dewitt,Clinton,52742.0,POINT (-90.58872 41.89218),,,
10130,Wildcat Distilling / Webster City,626 2ND ST,Webster City,Hamilton,50595.0,POINT (-93.82051 42.46942),,,
4709,Walgreens #12108 / Ames,2719 GRAND AVE,Ames,Story,50010.0,POINT (-93.62064 42.04935),Rising Stars,24831.389999999992,20.20408163265306
4793,Fort Madison Fast Break,5002 AVENUE O,Fort Madison,Lee,52627.0,POINT (-91.37742 40.62408),Rising Stars,13750.539999999999,36.52173913043479
10124,Brew #55 / Cedar Rapids,2904 CENTER POINT ROAD NE,Cedar Rapids,Linn,52402.0,POINT (-91.66285 42.00721),,,
10111,Casey'S #4315 - Ames,3218 ORION DRIVE,Ames,Story,50010.0,POINT (-93.62169 42.05437),Champions,74412.32999999999,77.2752808988764
4761,Walgreens #03590 / Waterloo,3910 UNIVERSITY AVE,Waterloo,Black Hawk,50701.0,POINT (-92.40291 42.50498),At-Risk Accounts,10111.220000000001,9.880952380952381
6014,Casey'S General Store #1621 / Mason City,610 S MONROE AVE,Mason City,Cerro Gordo,50401.0,POINT (-93.20904 43.146),,,
10112,Casey'S #4314 - Ames,1118 SOUTH DUFF AVENUE,Ames,Story,50010.0,POINT (-93.61028 42.01222),Champions,48900.27,52.5
2852,Cvs Pharmacy #10329 / Merle Hay,2303 MERLE HAY RD,Des Moines,Polk,50310.0,POINT (-93.69778 41.61568),Rising Stars,10304.160000000002,8.789808917197453
4351,Kum & Go #301 / Clear Lake,2325 7TH AVE N,Clear Lake,Cerro Gordo,50248.0,POINT (-93.35981 43.14529),At-Risk Accounts,21327.63,37.162921348314605
10032,Kwik Star #1158 / Ames,1910 ISAAC NEWTON DR.,Ames,Story,50010.0,POINT (-93.58757 42.00956),At-Risk Accounts,28492.1,32.88819875776398
10122,Casey'S #4317 / Vinton,814 C AVENUE,Vinton,Benton,52349.0,,Rising Stars,44393.99,54.01685393258427
6084,Circle K #22654123 / Boone,315 STORY ST,Boone,Boone,50036.0,POINT (-93.88 42.05878),At-Risk Accounts,2723.4,49.0
4796,Walgreens #04714 / Des Moines,4555 FLEUR DR,Des Moines,Polk,50321.0,POINT (-93.64495 41.54292),At-Risk Accounts,17642.259999999995,16.666666666666664
2710,Hy-Vee Gas #1 / Ottumwa,1027 N QUINCY AVE,Ottumwa,Wapello,52501.0,POINT (-92.43846 41.0161),At-Risk Accounts,3539.3800000000006,26.685082872928177
5759,Casey'S General Store #42 / Wellman,700 6TH ST,Wellman,Washington,52356.0,POINT (-91.83643 41.46744),At-Risk Accounts,20157.47,22.619047619047617
10043,Garnavillo Speede Shoppe / Garnavillo,204 N MAIN ST.,Garnavillo,Clayton,52049.0,POINT (-91.23607 42.86876),At-Risk Accounts,4243.26,
5217,Casey'S General Store #1511 / Seymou,500 W MAIN ST,Seymour,Wayne,52590.0,POINT (-93.12112 40.68146),At-Risk Accounts,12797.96,10.614035087719298
2693,Hy-Vee Fast & Fresh Express / Creston,600 SHELDON STREET STE A,Creston,Union,50801.0,POINT (-94.37245 41.05153),At-Risk Accounts,5566.179999999999,13.149350649350648
4542,Casey'S General Store #2994 / Lauren,520 W MAIN ST,Laurens,Pocahontas,50554.0,POINT (-94.85571 42.84676),Champions,51952.03,48.34285714285715
4751,Walgreens #03595 / Davenport,1720 W KIMBERLY RD,Davenport,Scott,52806.0,POINT (-90.60132 41.56009),At-Risk Accounts,9603.38,10.285714285714286
10125,Brew #54 / Cedar Rapids,3301 J STREET SOUTHWEST,Cedar Rapids,Linn,52404.0,,,,
6132,Dubuque Wine & Spirits,3305 ASBURY RD,Dubuque,Dubuque,52002.0,POINT (-90.72093 42.5124),Loyal Giants,104631.86000000003,210.47872340425533
4685,Kwik Stop Food Mart,2360 CENTRAL,Dubuque,Dubuque,52001.0,POINT (-90.6727 42.51577),,,
4658,Casey'S General Store #3027 / Iowa Falls,904 WASHINGTON AVE,Iowa Falls,Hardin,50126.0,POINT (-93.26837 42.51963),At-Risk Accounts,32225.540000000005,24.94475138121547
10132,Brew #56 / Cedar Rapids,1001 1ST AVENUE SOUTHWEST,Cedar Rapids,Linn,52405.0,POINT (-91.68479 41.97244),,,
4706,Walgreens #05144 / Clinton,1905 N 2ND ST,Clinton,Clinton,52732.0,POINT (-90.1821 41.86638),Rising Stars,5020.94,5.420560747663552
5711,Casey'S General Store #2864/Evansdale,1038 RIVER FOREST ROAD,Evansdale,Black Hawk,50707.0,POINT (-92.29776 42.46365),Rising Stars,30632.359999999997,26.81948424068768
5848,West Forty Market - Greene,107 E TRAER ST,Greene,Butler,50636.0,POINT (-92.80182 42.89589),Rising Stars,12408.28,36.60714285714286
2692,Hy-Vee Fast & Fresh Express -Osceloa,518 W MCLANE STREET,Osceola,Clarke,50213.0,POINT (-93.77252 41.03062),At-Risk Accounts,2565.42,2.6582278481012658
5898,Urban Fuel Llc / North Liberty,1 HAWKEYE DRIVE,North Liberty,Johnson,52327.0,POINT (-91.60718 41.73446),,,
5721,West Main Liquor,306 W MAIN ST. SUITE C,Calmar,Winneshiek,52132.0,POINT (-91.86762 43.183),At-Risk Accounts,8948.279999999999,10.348432055749129
4343,Best Food Mart / Des Moines,4028 NE 14TH ST,Des Moines,Polk,50313.0,POINT (-93.63692 41.63432),Loyal Giants,93466.44000000002,59.82954545454546
10078,Kwik Star #1155 / Pleasant Hill,1101 NE 56TH STREET,Pleasant Hill,Polk,50327.0,POINT (-93.50323 41.59985),At-Risk Accounts,32577.07,25.859154929577464
10133,Latimer Grocery / Latimer,110 NORTH AKIR STREET,Latimer,Franklin,50452.0,POINT (-93.36825 42.76387),At-Risk Accounts,17555.84,18.0
6325,Hy-Vee Gas / Newton,1421 1ST AVENUE EAST,Newton,Jasper,50208.0,POINT (-93.03507 41.69906),At-Risk Accounts,7202.43,11.04
5452,Casey'S General Store # 1591/ Decorah,401 COLLEGE DR.,Decorah,Winneshiek,52101.0,POINT (-91.79783 43.30899),Rising Stars,13170.89,15.671641791044777
10109,Ross Tobacco Shop / Ottumwa,129 EAST 2ND STREET,Ottumwa,Wapello,52501.0,POINT (-92.41097 41.01797),At-Risk Accounts,1309.28,12.0
10138,Brady Mart / Davenport,3107 NORTH BRADY STREET,Davenport,Scott,52803.0,POINT (-90.56972 41.55216),Loyal Giants,94568.66,100.33613445378151
6270,Sundstop / Olin,400 JACKSON STREET,Olin,Jones,52320.0,POINT (-91.14191 41.99813),At-Risk Accounts,14925.389999999996,9.713467048710601
5764,Casey'S General Store #1484 / Muscatine,1111 OREGON ST,Muscatine,Muscatine,52761.0,POINT (-91.06328 41.4042),Rising Stars,18836.04,19.20731707317073
10146,Brooklyn Grocery / Brooklyn,122 E. FRONT ST.,Brooklyn,Poweshiek,52211.0,POINT (-92.44518 41.72856),Champions,115794.62999999999,133.80165289256198
6104,Brew Oil #33 / Storm Lake,1201 LAKESHORE DR,Storm Lake,Buena Vista,50588.0,POINT (-95.18582 42.63489),At-Risk Accounts,30774.780000000002,45.18072289156627
10135,"Buddas One Stop, Llc",1118 HWY. 30,Stanwood,Cedar,52337.0,POINT (-91.16087 41.88847),At-Risk Accounts,9015.87,12.81021897810219
10134,"Fareway Stores, Inc. #232",9080 MILLS CIVIC PARKWAY,West Des Moines,Polk,50266.0,POINT (-93.83268 41.55883),,,
4825,Casey'S General Store #3212 / Osceola,100 W MCLANE ST,Osceola,Clarke,50213.0,POINT (-93.76603 41.03064),At-Risk Accounts,34128.44,34.83282674772036
6131,Leeds Food N Fuel / Sioux City,4004 FLOYD BLVD,Sioux City,Woodbury,51108.0,POINT (-96.35965 42.54125),Rising Stars,7204.19,5.379939209726444
5638,Casey'S General Store #3757 / Ida Grove,401 E HWY 175,Ida Grove,Ida,51445.0,POINT (-95.46628 42.34948),At-Risk Accounts,15111.229999999998,14.651162790697674
6010,Casey'S General Store #1084 / Evansdale,3601 LAFAYETTE RD,Evansdale,Black Hawk,50707.0,POINT (-92.28792 42.47719),,,
9047,Revelton Distilling Company,1400 W CLAY ST,Osceola,Clarke,50213.0,POINT (-93.78719 41.04146),,,
10126,Brew #57 / Cedar Rapids,4201 CENTER POINT ROAD NORTHEAST,Cedar Rapids,Linn,52402.0,POINT (-91.66561 42.02193),,,
4692,Walgreens #05886 / Keokuk,1215 MAIN ST,Keokuk,Lee,52632.0,POINT (-91.38946 40.40169),At-Risk Accounts,9956.75,15.866261398176292
6274,Oskaloosa Watering Hole,1911 17TH AVENUE EAST,Oskaloosa,Mahaska,52577.0,POINT (-92.62274 41.27906),Rising Stars,15432.38,21.25714285714286
4744,Walgreens #03875 / Cedar Rapids,2821 1ST AVE SE,Cedar Rapids,Linn,52402.0,POINT (-91.63481 42.00552),At-Risk Accounts,28544.27,21.632653061224488
4353,Kum & Go #302 / Clear Lake,2905 FOURTH AVENUE,Clear Lake,Cerro Gordo,50428.0,POINT (-93.35316 43.13371),At-Risk Accounts,34407.530000000006,42.51428571428572
2849,Cvs Pharmacy #10162 / Des Moines,3151 SE 14TH ST,Des Moines,Polk,50320.0,POINT (-93.59682 41.55564),At-Risk Accounts,2336.38,
5531,Mcdermott Oil Co,1501 1ST AVE E,Cascade,Dubuque,52033.0,POINT (-90.99438 42.30641),Rising Stars,26238.660000000003,23.735294117647058
5269,Lefty'S Convenience Store Inc,105 S MAIN AVE,Alburnett,Linn,52202.0,POINT (-91.61857 42.14806),Rising Stars,25000.4,26.64756446991404
10136,Star Liquor Tobacco And Vape / Waukee,23 NORTHEAST CAREFREE LANE,Waukee,Dallas,50263.0,POINT (-93.86911 41.61605),Loyal Giants,172447.63999999998,299.83425414364643
10142,Brew #62 / Davenport,2805 TELEGRAPH ROAD,Davenport,Scott,52804.0,POINT (-90.6217 41.51901),,,
10144,Brew #67 / Davenport,1136 EAST LOCUST STREET,Davenport,Scott,52803.0,POINT (-90.55889 41.53828),,,
10141,Crossroads / Hampton,4 4TH ST SE,Hampton,Franklin,50441.0,POINT (-93.20248 42.74154),At-Risk Accounts,37910.72,48.48979591836735
10143,Brew #63 / Davenport,3129 ROCKINGHAM ROAD,Davenport,Scott,52802.0,POINT (-90.62181 41.50993),,,
6058,Panther Travel Center / Cedar Falls,1525 W RIDGEWAY AVE,Cedar Falls,Black Hawk,50613.0,POINT (-92.46091 42.46946),At-Risk Accounts,724.8199999999999,
6134,Akron Stop / Algona,107 US HWY 18,Algona,Kossuth,50511.0,POINT (-94.23912 43.08281),Rising Stars,3908.5699999999997,11.059907834101383
2854,Cvs / Pharmacy #10480 / Urbandale,14201 HICKMAN RD,Urbandale,Polk,50323.0,POINT (-93.81356 41.61495),At-Risk Accounts,8502.04,8.75776397515528
2848,Cvs Pharmacy #10114 / Ankeny,104 E FIRST ST,Ankeny,Polk,50023.0,POINT (-93.60065 41.73194),Rising Stars,2304.5,5.357142857142857
6111,Moes Mart #13 / Casey,501 MCPHERSON STREET,Casey,Guthrie,50048.0,,,,
4800,Walgreens #07968 / Des Moines,6200 SE 14TH ST,Des Moines,Polk,50320.0,POINT (-93.59679 41.52856),At-Risk Accounts,10402.1,21.887755102040817
2845,Cvs Pharmacy #4816 / Council Bluffs,545 W WASHINGTON ST,Council Bluffs,Pottawattamie,51503.0,POINT (-95.85122 41.26263),Rising Stars,7999.6900000000005,90.0
10157,Sa Tobacco Liquor Mart / Clinton,320 N 4TH ST,Clinton,Clinton,52732.0,POINT (-90.19323 41.84832),Loyal Giants,80983.77,70.95505617977528
5637,Catfish Charlie'S,1630 EAST 16TH ST,Dubuque,Dubuque,52001.0,POINT (-90.6516 42.51305),At-Risk Accounts,17371.45,8.982558139534884
9051,Wildcat Distilling / Duncombe,2652 235TH ST,Duncombe,Webster,50532.0,POINT (-94.07479 42.44867),,,
10150,Wych Dr Distilling Co / Et,314 S 5TH ST,Cherokee,Cherokee,51012.0,POINT (-95.55575 42.74738),,360.0,3.0
10145,"Nuevo Vallarta Grocery & Jewelry, Llc / Sioux City /",1803 SOUTH MAIN AVENUE,Sioux Center,Sioux,51250.0,POINT (-96.17533 43.05845),At-Risk Accounts,6245.399999999999,6.065573770491803
6033,Casey'S General Store #2477 / Le Mars,101 5TH AVE SW,Le Mars,Plymouth,51031.0,POINT (-96.17377 42.7915),At-Risk Accounts,23435.82,17.37313432835821
5171,Gary'S Liquor & Wine Ltd,"110, E JEFFERSON ST",Delaware,Delaware,52036.0,POINT (-91.34412 42.47374),At-Risk Accounts,32086.0,12.410714285714286
4801,Walgreens #05852 / Des Moines,3030 UNIVERSITY AVE,Des Moines,Polk,50311.0,POINT (-93.65862 41.60038),At-Risk Accounts,9560.63,26.419753086419753
4718,Walgreens #06623 / West Des Moines,1660 22ND ST,West Des Moines,Polk,50266.0,POINT (-93.7369 41.59776),At-Risk Accounts,23677.679999999997,14.316109422492401
10154,Hiway 20 Liquor And Tobacco / Fort Dodge,1345 2ND STREET,Webster City,Hamilton,50595.0,POINT (-93.83741 42.46956),Champions,188958.51,274.7191011235955
10153,Iowa Spirits / Burlington,2107 AGENCY STREET,Burlington,Des Moines,52601.0,POINT (-91.12946 40.81458),Champions,123466.66,128.80886426592798
2847,Cvs Pharmacy #10032 / Marion,"3499, 7TH AVE",Marion,Linn,52302.0,POINT (-91.57473 42.03593),At-Risk Accounts,3027.39,40.0
9038,Templeton Distilling Llc,209 E 3RD ST,Templeton,Carroll,51463.0,POINT (-94.936366 41.917072),,,
5267,The Station,2320 N 15TH STREET,Fort Dodge,Webster,50501.0,POINT (-94.178 42.52904),At-Risk Accounts,10740.919999999998,7.5974025974025965
10075,Kings Mart #51 / Cedar Rapids,2330 WILEY BLVD.,Cedar Rapids,Linn,52404.0,POINT (-91.72583 41.95614),,,
10165,Super Market / Davenport,6723 NORTHWEST BOULEVARD,Davenport,Scott,52806.0,POINT (-90.60872 41.58967),Loyal Giants,245719.34999999998,604.1322314049587
10160,One Stop Food And Fuel / Sioux City,923 WEST 7TH STREET,Sioux City,Woodbury,51103.0,POINT (-96.4195 42.50371),Loyal Giants,315418.22,203.05785123966942
10164,La Hispana Grocery / Hawarden,907 CENTRAL AVE,Hawarden,Sioux,51023.0,POINT (-96.48524 42.99593),At-Risk Accounts,2832.6599999999994,16.153846153846153
10158,Bp Express / West Union,300 IOWA 150,West Union,Fayette,52175.0,POINT (-91.81441 42.9652),At-Risk Accounts,33157.90999999999,49.122807017543856
4735,Walgreens #01301 / Ottumwa,327 W 4TH ST,Ottumwa,Wapello,52501.0,POINT (-92.41373 41.02181),Rising Stars,18385.9,12.020905923344948
10159,Sunshine Foods / Milford,1704 OKOBOJI AVE.,Milford,Dickinson,51351.0,POINT (-95.14999 43.33189),Loyal Giants,221176.74999999997,123.38028169014083
10084,Kings Mart #50 / Iowa City,2875 COMMERCE DR,Iowa City,Johnson,52240.0,POINT (-91.48082 41.62841),,,
6218,Boji Junction / Milford,2301 OKOBOJI AVENUE,Milford,Dickinson,51351.0,POINT (-95.14997 43.33716),Rising Stars,12086.0,10.732394366197182
4695,Walgreens #09791 / Altoona,101 8TH ST SE,Altoona,Polk,50009.0,POINT (-93.464 41.64404),Rising Stars,17286.97,20.124223602484474
5595,Git-N-Go #47 / Altoona,101 8TH ST W,Altoona,Polk,50009.0,POINT (-93.46507 41.64458),,,
2717,Hy-Vee Gas #5018 / Ames,636 LINCOLN WAY,Ames,Story,50010.0,POINT (-93.61908 42.02291),At-Risk Accounts,2070.55,6.623376623376623
